C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\axis\MonthDateFormat.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.axis, MonthDateFormat, 4
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\axis\NumberAxis.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.axis, NumberAxis, 3
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\axis\NumberTick.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.axis, NumberTick, 5
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\axis\NumberTickUnit.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.axis, NumberTickUnit, 6
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.axis, NumberTickUnitSource, 6
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\axis\package-info.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.axis, package-info, 0
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\axis\PeriodAxis.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.axis, PeriodAxis, 5
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\axis\PeriodAxisLabelInfo.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.axis, PeriodAxisLabelInfo, 5
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\axis\QuarterDateFormat.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.axis, QuarterDateFormat, 4
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\axis\StandardTickUnitSource.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.axis, StandardTickUnitSource, 3
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\axis\SubCategoryAxis.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.axis, SubCategoryAxis, 3
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\axis\SymbolAxis.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.axis, SymbolAxis, 3
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\axis\Tick.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.axis, Tick, 7
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\axis\TickType.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.axis, TickType, 0
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\axis\TickUnit.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.axis, TickUnit, 6
